pivotID,pubID,topicID,prevalence
t2846,1405246454957064201,4,0.010832766
t2847,1405273014552334338,3,0.82119185
t2848,1405273014552334338,4,0.17425185
t2849,1405727845301866503,3,0.86194324
t2850,1405727845301866503,4,0.13228261
t2851,1406483620034973698,2,0.010382821
t2852,1406483620034973698,3,0.9661232
t2853,1406483620034973698,4,0.018530188
t2854,1406803404517789696,3,0.97701204
t2855,1406803404517789696,4,0.012573896
t2856,1407446128841293826,3,0.9770119
t2857,1407446128841293826,4,0.012573962
t2858,1407476267759382528,2,0.6340633
t2859,1407476267759382528,3,0.024595365
t2860,1407476267759382528,4,0.3348369
t2861,1407835443119460354,3,0.97261
t2862,1407835443119460354,4,0.014981707
t2863,1408184492775387138,2,0.43497846
t2864,1408184492775387138,3,0.5589067
t2865,1408481136125386753,2,0.013605205
t2866,1408481136125386753,3,0.9556103
t2867,1408481136125386753,4,0.024280226
t2868,1408555679862960136,3,0.9899428
t2869,1409375370068086784,2,0.70491976
t2870,1409375370068086784,3,0.28301567
t2871,1409533075550138371,2,0.87420744
t2872,1409533075550138371,3,0.121697076
t2873,1410008597623447555,2,0.9915915
t2874,1410278068988657666,3,0.98829705
t2875,1410367259072159749,2,0.99159145
t2876,1410601356260364291,3,0.98449016
t2877,1410605089429934095,3,0.9801946
t2878,1410605089429934095,4,0.010833232
t2879,1410726273815433222,2,0.9915915
t2880,1410961337438593026,2,0.8251832
t2881,1410961337438593026,3,0.1699113
t2882,1411095192556298242,3,0.99169475
t2883,1411541542360256519,2,0.44737095
t2884,1411541542360256519,3,0.5437897
t2885,1411695810589474817,2,0.82612956
t2886,1411695810589474817,3,0.16503121
t2887,1411828300029349888,2,0.26406524
t2888,1411828300029349888,3,0.7199921
t2889,1411828300029349888,4,0.012574209
t2890,1412175640896417792,2,0.9915915
t2891,1413260550017060869,2,0.9915915
t2892,1413581689562009602,2,0.2846527
t2893,1413581689562009602,3,0.6918528
t2894,1413581689562009602,4,0.018530484
t2895,1413626346400632835,2,0.99159145
t2896,1413644580721987588,1,0.06907381
t2897,1413644580721987588,2,0.8495497
t2898,1413644580721987588,4,0.075804114
t2899,1414124642508414984,3,0.98725414
t2900,1414365326993657857,3,0.9770121
t2901,1414365326993657857,4,0.01257403
t2902,1414578678927929345,3,0.9826035
t2903,1414718446361882628,2,0.9915915
t2904,1414918516831096832,3,0.92951316
t2905,1414918516831096832,4,0.06649239
t2906,1415078921939337225,2,0.9915915
t2907,1415306645584982017,2,0.8330099
t2908,1415306645584982017,3,0.16208453
t2909,1415430523619614730,2,0.9915915
t2910,1415804518944620550,2,0.9915915
t2911,1415808422075904000,3,0.9872543
t2912,1416169078130200576,2,0.9915915
t2913,1417250882148839427,2,0.9915915
t2914,1417978720313348104,2,0.9915915
t2915,1418336674606579720,2,0.43695566
t2916,1418336674606579720,3,0.5583701
t2917,1418786540701036547,3,0.97261035
t2918,1418786540701036547,4,0.014981514
t2919,1418938773115637765,3,0.98260355
t2920,1419069886580420611,3,0.98600733
t2921,1419443281532919808,3,0.7091775
t2922,1419443281532919808,4,0.28040844
t2923,1419886755130585105,2,0.013605081
t2924,1419886755130585105,3,0.9556094
t2925,1419886755130585105,4,0.024281321
t2926,1420353319583850498,1,0.13979289
t2927,1420353319583850498,2,0.8504989
t2928,1420481021636530176,3,0.7187335
t2929,1420481021636530176,4,0.27727202
t2930,1421319607881768960,2,0.9825436
t2931,1421326804846104576,3,0.99169457
t2932,1421349626150625280,3,0.98725414
t2933,1421354851263451136,3,0.8416558
t2934,1421354851263451136,4,0.14937204
t2935,1421507597748867080,3,0.98725426
t2936,1421587946608676867,2,0.94462097
t2937,1421587946608676867,3,0.024594575
t2938,1421587946608676867,4,0.024280164
t2939,1421600150930165760,3,0.9906035
t2940,1421647504953720840,3,0.98994285
t2941,1421885087243804680,3,0.99118274
t2942,1421912364874600452,3,0.98449
t2943,1422059410277519361,3,0.98600733
t2944,1422068806038458370,2,0.70502305
t2945,1422068806038458370,3,0.2829123
t2946,1422350478415912961,2,0.5507704
t2947,1422350478415912961,3,0.43952546
t2948,1423492361091420171,2,0.3936964
t2949,1423492361091420171,3,0.5903607
t2950,1423492361091420171,4,0.012574388
t2951,1423835632414113795,3,0.97260946
t2952,1423835632414113795,4,0.014982018
t2953,1425594922149744644,2,0.98409796
t2954,1425681790145081348,3,0.9826038
t2955,1425805844646666242,3,0.989182
t2956,1426330832923418631,3,0.9872539
t2957,1427290610915057676,2,0.69767225
t2958,1427290610915057676,3,0.29157126
t2959,1427337481976963081,2,0.903601
t2960,1427337481976963081,4,0.08820004
t2961,1427520345578385413,2,0.22390926
t2962,1427520345578385413,3,0.7242825
t2963,1427520345578385413,4,0.050820608
t2964,1427746449941487618,3,0.9726105
t2965,1427746449941487618,4,0.0149814775
t2966,1428232195362025472,3,0.97701204
t2967,1428232195362025472,4,0.012573909
t2968,1428369076263456769,2,0.98254293
t2969,1428371024224129037,3,0.905369
t2970,1428371024224129037,4,0.090374224
t2971,1428937729379749895,3,0.9911824
t2972,1429056544172384259,2,0.8367865
t2973,1429056544172384259,3,0.010973307
t2974,1429056544172384259,4,0.1493382
t2975,1429749213060030468,2,0.6300015
t2976,1429749213060030468,3,0.3653243
t2977,1429860428910374914,1,0.19166766
t2978,1429860428910374914,2,0.30499205
t2979,1429860428910374914,3,0.4974231
t2980,1429932556573724683,2,0.99159145
t2981,1430254632442503169,3,0.9872542
t2982,1430373489194721281,3,0.9801949
t2983,1430373489194721281,4,0.010833043
t2984,1430532962051891200,3,0.9826036
t2985,1431467478916366350,2,0.9806502
t2986,1433441943569125384,2,0.53501624
t2987,1433441943569125384,3,0.46120077
t2988,1433479712802758665,2,0.80893356
t2989,1433479712802758665,3,0.18222684
t2990,1433846160406552579,3,0.84475064
t2991,1433846160406552579,4,0.14891045
t2992,1434147833754669056,2,0.89265984
t2993,1434147833754669056,3,0.099837705
t2994,1434229094787559430,2,0.7090949
t2995,1434229094787559430,3,0.2788407
t2996,1434245603471548418,3,0.98918205
t2997,1434583400816562176,3,0.9801943
t2998,1434583400816562176,4,0.0108334
t2999,1435658502509416448,1,0.017146986
t3000,1435658502509416448,2,0.035866864
t3001,1435658502509416448,3,0.8829772
t3002,1435658502509416448,4,0.064008996
t3003,1435776218700337156,3,0.9872543
t3004,1435791004154671104,3,0.99060345
t3005,1436010993985916935,2,0.64077777
t3006,1436010993985916935,3,0.35110593
t3007,1436016508703023104,2,0.9854
t3008,1436125464645406720,3,0.9925588
t3009,1436297305649565710,2,0.718999
t3010,1436297305649565710,3,0.27024472
t3011,1436333038573608971,2,0.7307379
t3012,1436333038573608971,3,0.26314706
t3013,1436406443498999818,3,0.99118274
t3014,1436559684299894788,2,0.01360502
t3015,1436559684299894788,3,0.9556109
t3016,1436559684299894788,4,0.024279896
t3017,1436767830280740867,2,0.6147952
t3018,1436767830280740867,3,0.37550065
t3019,1437492460868050948,3,0.97701126
t3020,1437492460868050948,4,0.012574322
t3021,1437923574761799681,2,0.29874545
t3022,1437923574761799681,3,0.69049823
t3023,1438238720361074690,3,0.9911827
t3024,1438348334322831361,1,0.7467732
t3025,1438348334322831361,3,0.23998965
t3026,1438367264500236295,2,0.72080225
t3027,1438367264500236295,3,0.01876989
t3028,1438367264500236295,4,0.25546405
t3029,1438387842472767488,2,0.3400834
t3030,1438387842472767488,3,0.6409214
t3031,1438387842472767488,4,0.014981774
t3032,1438391639517634563,2,0.5985506
t3033,1438391639517634563,3,0.38550717
t3034,1438391639517634563,4,0.012573876
t3035,1438730771565514754,2,0.010383133
t3036,1438730771565514754,3,0.96612287
t3037,1438730771565514754,4,0.018530026
t3038,1439292177658617866,2,0.40646845
t3039,1439292177658617866,3,0.5838276
t3040,1439686635755606016,3,0.98019505
t3041,1439686635755606016,4,0.010833018
t3042,1439687473077030917,2,0.984099
t3043,1439688483535265795,3,0.980195
t3044,1439688483535265795,4,0.010833019
t3045,1440141595362226182,2,0.019727334
t3046,1440141595362226182,3,0.9356356
t3047,1440141595362226182,4,0.035205945
t3048,1440505199043375113,1,0.09428655
t3049,1440505199043375113,2,0.197222
t3050,1440505199043375113,3,0.35652363
t3051,1440505199043375113,4,0.3519678
t3052,1440899806205992961,3,0.9872543
t3053,1441062126395617288,3,0.9916947
t3054,1441369006292668421,2,0.82110184
t3055,1441369006292668421,3,0.1681416
t3056,1442235780185804800,2,0.72876096
t3057,1442235780185804800,3,0.25750402
t3058,1442235780185804800,4,0.010833023
t3059,1442319338984329216,2,0.9782969
t3060,1442701621180391432,2,0.5459133
t3061,1442701621180391432,3,0.43059278
t3062,1442701621180391432,4,0.018530061
t3063,1443084660259557378,2,0.010383332
t3064,1443084660259557378,3,0.7290175
t3065,1443084660259557378,4,0.2556352
t3066,1443398186505326595,3,0.9372589
t3067,1443398186505326595,4,0.059185077
t3068,1443633238971338755,2,0.82458174
t3069,1443633238971338755,3,0.16844356
t3070,1443656223648276484,2,0.9806504
t3071,1443668069008674827,2,0.010383018
t3072,1443668069008674827,3,0.9661233
t3073,1443668069008674827,4,0.018529821
t3074,1444070913217941506,3,0.9726102
t3075,1444070913217941506,4,0.014981854
t3076,1444406542225248259,3,0.9826036
t3077,1444438288518033409,2,0.20786916
t3078,1444438288518033409,3,0.51231164
t3079,1444438288518033409,4,0.27834544
t3080,1444441860190187520,3,0.5977592
t3081,1444441860190187520,4,0.39590174
t3082,1444776459424391168,2,0.65945333
t3083,1444776459424391168,3,0.32848185
t3084,1445092656024068097,2,0.010383098
t3085,1445092656024068097,3,0.966123
t3086,1445092656024068097,4,0.018529965
t3087,1445094997141950478,2,0.6039802
t3088,1445094997141950478,3,0.38007692
t3089,1445094997141950478,4,0.012574433
t3090,1445558214724968448,3,0.98918194
t3091,1445815216399392768,2,0.013605624
t3092,1445815216399392768,3,0.9556089
t3093,1445815216399392768,4,0.024280973
t3094,1446088460138389506,2,0.43811464
t3095,1446088460138389506,3,0.5521812
t3096,1446179555895660546,2,0.45882112
t3097,1446179555895660546,3,0.30906826
t3098,1446179555895660546,4,0.22956152
t3099,1446664464992976896,3,0.97261
t3100,1446664464992976896,4,0.014981969
t3101,1447628919235137536,2,0.97529167
t3102,1447628919235137536,3,0.010973507
t3103,1447628919235137536,4,0.010832847
t3104,1447875026095644679,3,0.9906034
t3105,1448031828267442177,3,0.9872541
t3106,1448060832659693570,2,0.98064977
t3107,1448638264202629129,2,0.9806499
t3108,1448679669121830918,3,0.98725426
t3109,1449473857992208392,2,0.083009996
t3110,1449473857992208392,3,0.910015
t3111,1449881440452325378,2,0.010383245
t3112,1449881440452325378,3,0.96612185
t3113,1449881440452325378,4,0.018530948
t3114,1449883048053551108,2,0.010382979
t3115,1449883048053551108,3,0.9661227
t3116,1449883048053551108,4,0.018530473
t3117,1449946216729505795,2,0.98539954
t3118,1450614974422917124,2,0.9853996
t3119,1450901251118362628,3,0.84807014
t3120,1450901251118362628,4,0.14793535
t3121,1451170244538642434,2,0.18372117
t3122,1451170244538642434,3,0.80976224
t3123,1451202495548727298,2,0.9840986
t3124,1452341876741259270,2,0.31159174
t3125,1452341876741259270,3,0.6763434
t3126,1452971430979653635,3,0.98918223
t3127,1453230264809934851,2,0.69449675
t3128,1453230264809934851,3,0.29474682
t3129,1454219999548162056,2,0.010383074
t3130,1454219999548162056,3,0.9661224
t3131,1454219999548162056,4,0.01853064
t3132,1454458104461111305,3,0.9872541
t3133,1454523250847805443,2,0.010383187
t3134,1454523250847805443,3,0.96612203
t3135,1454523250847805443,4,0.018530842
t3136,1454824379691458562,2,0.010382849
t3137,1454824379691458562,3,0.96612316
t3138,1454824379691458562,4,0.018530238
t3139,1454917649910091777,3,0.98449004
t3140,1455183869884391426,1,0.058835622
t3141,1455183869884391426,2,0.5133323
t3142,1455183869884391426,3,0.42353845
t3143,1455349444245868547,3,0.9860073
t3144,1455606908711211017,3,0.9860075
t3145,1455610513795264514,3,0.9860075
t3146,1455664057072168961,2,0.763015
t3147,1455664057072168961,3,0.22886874
t3148,1455771585055498245,3,0.98725426
t3149,1456002679847653381,3,0.9899427
t3150,1456237121912594433,3,0.98449016
t3151,1456403101364080642,3,0.98918223
t3152,1456451257946812430,3,0.9929268
t3153,1456689877412683784,3,0.98260397
t3154,1457022925836533764,3,0.9872542
t3155,1457027488731877383,2,0.0197272
t3156,1457027488731877383,3,0.93563604
t3157,1457027488731877383,4,0.035205707
t3158,1458164110848364550,2,0.6190467
t3159,1458164110848364550,3,0.37283713
t3160,1458447912958971905,3,0.75886846
t3161,1458447912958971905,4,0.23215948
t3162,1458942845398786048,1,0.11888731
t3163,1458942845398786048,2,0.867079
t3164,1459654082256375808,3,0.98725426
t3165,1459686143759421441,2,0.7902042
t3166,1459686143759421441,3,0.20403598
t3167,1459963041689309192,2,0.25503317
t3168,1459963041689309192,3,0.73526275
t3169,1460101217712025606,2,0.9577362
t3170,1460101217712025606,3,0.018770125
t3171,1460101217712025606,4,0.01852984
t3172,1460578700316057600,3,0.9770122
t3173,1460578700316057600,4,0.012573951
t3174,1460654680904712193,3,0.98019534
t3175,1460654680904712193,4,0.010832701
t3176,1460707524659847171,3,0.9916947
t3177,1460707807444021258,3,0.99255884
t3178,1460739873128677379,3,0.9872543
t3179,1460786941658550277,2,0.9854001
t3180,1461003596166836232,2,0.9874529
t3181,1461054798636240904,3,0.97701234
t3182,1461054798636240904,4,0.012573743
t3183,1461139208601587712,3,0.9899428
t3184,1461166056140120067,3,0.99118274
t3185,1461479300486639617,2,0.6463251
t3186,1461479300486639617,3,0.28590047
t3187,1461479300486639617,4,0.066482395
t3188,1461498474252230656,3,0.80084705
t3189,1461498474252230656,4,0.19489594
t3190,1461554360689823749,2,0.93158674
t3191,1461554360689823749,4,0.062594496
t3192,1461711181589073925,2,0.24307501
t3193,1461711181589073925,3,0.74880874
t3194,1461777063912906752,2,0.98745304
t3195,1461875624033849349,2,0.43418673
t3196,1461875624033849349,3,0.5537486
t3197,1461887179626618889,3,0.98600745
t3198,1461916002204233729,2,0.94928
t3199,1461916002204233729,4,0.046404675
t3200,1461920010432094209,2,0.98254305
t3201,1462043315583471620,2,0.52491254
t3202,1462043315583471620,3,0.46758488
t3203,1462148640433229829,2,0.5580427
t3204,1462148640433229829,3,0.36973155
t3205,1462148640433229829,4,0.07084889
t3206,1462437197764775941,3,0.9872543
t3207,1462438574012481541,2,0.58184785
t3208,1462438574012481541,3,0.40220994
t3209,1462438574012481541,4,0.012573872
t3210,1462784280765952000,2,0.81056553
t3211,1462784280765952000,3,0.012736849
t3212,1462784280765952000,4,0.17332926
t3213,1462833692481568778,3,0.9770121
t3214,1462833692481568778,4,0.01257388
t3215,1462912178390974468,2,0.9825436
t3216,1462933847016890369,2,0.6416434
t3217,1462933847016890369,3,0.35259667
t3218,1462993916366630916,2,0.9911756
t3219,1463023184278654978,2,0.013605348
t3220,1463023184278654978,3,0.9556098
t3221,1463023184278654978,4,0.02428048
t3222,1463183032383332372,2,0.94462144
t3223,1463183032383332372,3,0.024594396
t3224,1463183032383332372,4,0.024279956
t3225,1463190804407668740,2,0.566893
t3226,1463190804407668740,3,0.4256047
t3227,1463254956945723394,3,0.98918223
t3228,1463255107131351041,3,0.98829716
t3229,1463262596212183040,3,0.9726108
t3230,1463262596212183040,4,0.014981291
t3231,1463627279674839058,3,0.99060345
t3232,1463667234799329284,3,0.98600703
t3233,1463671312493199364,3,0.99118274
t3234,1463865552305364994,3,0.9064542
t3235,1463865552305364994,4,0.08824409
t3236,1463905987375546369,2,0.98827684
t3237,1463994449810313224,2,0.013605653
t3238,1463994449810313224,3,0.95560884
t3239,1463994449810313224,4,0.024281025
t3240,1463994522694782981,1,0.017146986
t3241,1463994522694782981,2,0.035866864
t3242,1463994522694782981,3,0.8829772
t3243,1463994522694782981,4,0.064008996
t3244,1464600467774836743,2,0.45820293
t3245,1464600467774836743,3,0.53104067
t3246,1464601778385793029,2,0.8620224
t3247,1464601778385793029,3,0.12913768
t3248,1464673115057754113,2,0.013605086
t3249,1464673115057754113,3,0.9556107
t3250,1464673115057754113,4,0.024280012
t3251,1464675740310544389,2,0.3756817
t3252,1464675740310544389,3,0.61547893
t3253,1464691954223046659,3,0.86190355
t3254,1464691954223046659,4,0.13232228
t3255,1464696348280770568,3,0.8619131
t3256,1464696348280770568,4,0.1323127
t3257,1465093573779542020,3,0.99118274
t3258,1466574720585789442,3,0.99060345
t3259,1466656530359484420,3,0.82179886
t3260,1466656530359484420,4,0.17031986
t3261,1466671047177121797,2,0.9752913
t3262,1466671047177121797,3,0.010973763
t3263,1466671047177121797,4,0.010832988
t3264,1466816036980891656,2,0.4157118
t3265,1466816036980891656,3,0.57222354
t3266,1466860409072324611,2,0.17755505
t3267,1466860409072324611,3,0.8154701
t3268,1467551516257144835,3,0.98994255
t3269,1467943520484970504,3,0.75734
t3270,1467943520484970504,4,0.23840305
t3271,1468010577331167239,2,0.010382744
t3272,1468010577331167239,3,0.9661242
t3273,1468010577331167239,4,0.018529331
t3274,1468751376213815297,2,0.010382849
t3275,1468751376213815297,3,0.96612316
t3276,1468751376213815297,4,0.018530238
t3277,1468792678594846724,2,0.4693696
t3278,1468792678594846724,3,0.035662793
t3279,1468792678594846724,4,0.48553637
t3280,1469103677101252608,2,0.7127269
t3281,1469103677101252608,3,0.27756858
t3282,1469740622034927617,3,0.98449004
t3283,1469787792683278339,3,0.99118245
t3284,1469835635733118978,2,0.62190783
t3285,1469835635733118978,3,0.37058982
t3286,1469894170399719426,3,0.98019445
t3287,1469894170399719426,4,0.010833201
t3288,1469896493867929601,1,0.017147137
t3289,1469896493867929601,2,0.85400385
t3290,1469896493867929601,3,0.06483949
t3291,1469896493867929601,4,0.064009555
t3292,1469912614817910787,3,0.9844897
t3293,1470086518479929351,2,0.9658282
t3294,1470086518479929351,3,0.01517669
t3295,1470086518479929351,4,0.014981811
t3296,1470105341937557506,2,0.76996595
t3297,1470105341937557506,3,0.21629867
t3298,1470105341937557506,4,0.010833288
t3299,1470188716102717440,2,0.97132134
t3300,1470188716102717440,3,0.012736604
t3301,1470188716102717440,4,0.012573725
t3302,1470540340918632448,2,0.86218756
t3303,1470540340918632448,3,0.13169746
t3304,1470871155548557313,3,0.982604
t3305,1471096326272262150,2,0.17499429
t3306,1471096326272262150,3,0.8129412
t3307,1471368446692798468,3,0.9801949
t3308,1471368446692798468,4,0.010832947
t3309,1471912593027579909,3,0.98994267
t3310,1472349249157410817,2,0.51539147
t3311,1472349249157410817,3,0.4764922
t3312,1473018071707119616,3,0.97701234
t3313,1473018071707119616,4,0.012573757
t3314,1473043681691189252,3,0.9899428
t3315,1473107889090928644,3,0.98994285
t3316,1473448465879474178,2,0.64347434
t3317,1473448465879474178,3,0.35041082
t3318,1473652797447061509,3,0.98918223
t3319,1473740063179743238,3,0.98918223
t3320,1473767694260477957,3,0.97701085
t3321,1473767694260477957,4,0.012574544
t3322,1474038665781428233,2,0.010382849
t3323,1474038665781428233,3,0.96612316
t3324,1474038665781428233,4,0.018530238
t3325,1474465052841418759,2,0.01972702
t3326,1474465052841418759,3,0.93563664
t3327,1474465052841418759,4,0.035205383
t3328,1474806973837230090,2,0.95773727
t3329,1474806973837230090,3,0.018769454
t3330,1474806973837230090,4,0.018529499
t3331,1475088529244004357,2,0.8676571
t3332,1475088529244004357,3,0.12350354
t3333,1475289270478901248,2,0.70256597
t3334,1475289270478901248,3,0.2904591
t3335,1475539452072181765,2,0.102138154
t3336,1475539452072181765,3,0.66507393
t3337,1475539452072181765,4,0.23149587
t3338,1475543777347616768,2,0.83911055
t3339,1475543777347616768,3,0.15205018
t3340,1475547851744755712,2,0.013605482
t3341,1475547851744755712,3,0.9556094
t3342,1475547851744755712,4,0.024280718
t3343,1475550824642269186,2,0.16480991
t3344,1475550824642269186,3,0.82635057
t3345,1475582003990913029,1,0.9972875
t3346,1475665939848994820,3,0.9899427
t3347,1475875364467527680,2,0.9446221
t3348,1475875364467527680,3,0.024594039
t3349,1475875364467527680,4,0.0242797
t3350,1475919730326347778,2,0.97829694
t3351,1475933680300437508,3,0.7573512
t3352,1475933680300437508,4,0.23839186
t3353,1476209510670913551,2,0.010382849
t3354,1476209510670913551,3,0.96612316
t3355,1476209510670913551,4,0.01853024
t3356,1476374715367370759,3,0.6676904
t3357,1476374715367370759,4,0.32775334
t3358,1476573650786607112,3,0.9826041
t3359,1476573649176043526,3,0.9826041
t3360,1476573649188663304,3,0.9826041
t3361,1476573650228760581,3,0.9826041
t3362,1476699928676155392,2,0.076301135
t3363,1476699928676155392,3,0.91758376
t3364,1476782387384176642,1,0.017146986
t3365,1476782387384176642,2,0.035866864
t3366,1476782387384176642,3,0.8829772
t3367,1476782387384176642,4,0.064008996
t3368,1477166065834676224,3,0.9801954
t3369,1477166065834676224,4,0.01083268
t3370,1477292036650946568,2,0.971321
t3371,1477292036650946568,3,0.012736807
t3372,1477292036650946568,4,0.012573876
t3373,1477503208536915970,2,0.24781215
t3374,1477503208536915970,3,0.7362457
t3375,1477503208536915970,4,0.012573846
t3376,1477703989802278914,2,0.013605243
t3377,1477703989802278914,3,0.95561016
t3378,1477703989802278914,4,0.024280293
t3379,1477786529623904259,3,0.980195
t3380,1477786529623904259,4,0.010832918
t3381,1477834297881022469,3,0.99356335
t3382,1478052916258906114,3,0.97261024
t3383,1478052916258906114,4,0.014981606
t3384,1478073952299847687,3,0.9801951
t3385,1478073952299847687,4,0.010832957
t3386,1478241184074063874,1,0.017147077
t3387,1478241184074063874,2,0.85400504
t3388,1478241184074063874,3,0.06483857
t3389,1478241184074063874,4,0.06400933
t3390,1478369607517978626,1,0.9972875
t3391,1479065497509380097,3,0.982604
t3392,1479076552834838528,2,0.12408986
t3393,1479076552834838528,3,0.86707073
t3394,1479596328120459265,3,0.78789824
t3395,1479596328120459265,4,0.20889737
t3396,1479709857901166593,2,0.975292
t3397,1479709857901166593,3,0.01097318
t3398,1479709857901166593,4,0.010832876
t3399,1480224109170769924,2,0.30433935
t3400,1480224109170769924,3,0.676665
t3401,1480224109170769924,4,0.014982114
t3402,1481401479562993668,3,0.9899428
t3403,1481461795470692352,3,0.757515
t3404,1481461795470692352,4,0.23892885
t3405,1481618225632796676,3,0.98019475
t3406,1481618225632796676,4,0.010833149
t3407,1482007180794634244,3,0.9826035
t3408,1482151232483508226,3,0.9899427
t3409,1483193457808130055,2,0.019728024
t3410,1483193457808130055,3,0.93563336
t3411,1483193457808130055,4,0.035207175
t3412,1483284220416073728,3,0.77087724
t3413,1483284220416073728,4,0.22278367
t3414,1483958405848915968,3,0.9826028
t3415,1483962362197680135,1,0.22203295
t3416,1483962362197680135,3,0.7660242
t3417,1484166881397387270,2,0.9853997
t3418,1484330390877659141,3,0.9801946
t3419,1484330390877659141,4,0.01083323
t3420,1484353136558936065,2,0.013605324
t3421,1484353136558936065,3,0.9556099
t3422,1484353136558936065,4,0.024280436
t3423,1485464770601959424,2,0.2784691
t3424,1485464770601959424,3,0.71077466
t3425,1486540259538182150,3,0.9911828
t3426,1486732889060528128,2,0.32725447
t3427,1486732889060528128,3,0.6669856
t3428,1487098234506039300,3,0.9882967
t3429,1487271827034587136,2,0.9806502
t3430,1487943123816751110,3,0.99255884
t3431,1489026457212964883,2,0.61420774
t3432,1489026457212964883,3,0.37881744
t3433,1490423614855954432,3,0.9882971
t3434,1490810053833674756,3,0.7248042
t3435,1490810053833674756,4,0.26885667
t3436,1491555978524909570,2,0.20684643
t3437,1491555978524909570,3,0.78663677
t3438,1492213765278175232,2,0.44137517
t3439,1492213765278175232,3,0.55050856
t3440,1492286102404747269,3,0.65820074
t3441,1492286102404747269,4,0.336025
t3442,1493568410713833472,3,0.97701126
t3443,1493568410713833472,4,0.012574461
t3444,1493686536591794180,3,0.63819635
t3445,1493686536591794180,4,0.34939522
t3446,1494042491850571778,2,0.7357813
t3447,1494042491850571778,3,0.11654581
t3448,1494042491850571778,4,0.14619921
t3449,1494083162783330312,2,0.9825426
t3450,1494822056025800707,2,0.7229361
t3451,1494822056025800707,3,0.27054724
t3452,1495144338384379908,3,0.98994267
t3453,1495193176201699330,3,0.9770122
t3454,1495193176201699330,4,0.012573814
t3455,1496290379263614983,3,0.9899428
t3456,1496481251624116226,2,0.010383094
t3457,1496481251624116226,3,0.9661223
t3458,1496481251624116226,4,0.018530676
t3459,1496711914344398849,3,0.97701216
t3460,1496711914344398849,4,0.012573824
t3461,1496869720716455947,3,0.9899426
t3462,1497048459916066816,3,0.980195
t3463,1497048459916066816,4,0.010833027
t3464,1497061570316226560,3,0.9770119
t3465,1497061570316226560,4,0.0125741195
t3466,1497067346057261059,3,0.9826038
t3467,1497347251148054534,3,0.99060345
t3468,1497360404695203849,3,0.9906035
t3469,1497391857348788225,3,0.78792703
t3470,1497391857348788225,4,0.20886856
t3471,1497415979806212098,3,0.9899427
t3472,1497863796471189508,3,0.9826039
t3473,1498141859373363200,3,0.9911826
t3474,1498328741889683467,3,0.9726097
t3475,1498328741889683467,4,0.01498188
t3476,1498371092163055625,3,0.695132
t3477,1498371092163055625,4,0.30061108
t3478,1498766147071746050,2,0.36059973
t3479,1498766147071746050,3,0.6273358
t3480,1499078219236003846,2,0.98827726
t3481,1499496385158262788,3,0.6327602
t3482,1499496385158262788,4,0.36418635
t3483,1499810388183031814,2,0.9853999
t3484,1499827419594702848,3,0.7574011
t3485,1499827419594702848,4,0.23834202
t3486,1500118022840893440,3,0.5714343
t3487,1500118022840893440,4,0.42457116
t3488,1500139879019294725,2,0.63686675
t3489,1500139879019294725,3,0.34719098
t3490,1500139879019294725,4,0.012573925
t3491,1500829404506644480,2,0.97132117
t3492,1500829404506644480,3,0.012736828
t3493,1500829404506644480,4,0.012573744
t3494,1501599650473725955,2,0.98963857
t3495,1503054699615817729,3,0.8231685
t3496,1503054699615817729,4,0.16980526
t3497,1503519912735608835,3,0.7573414
t3498,1503519912735608835,4,0.23840173
t3499,1503618553311813639,2,0.47848338
t3500,1503618553311813639,3,0.5126772
t3501,1503800311063982086,3,0.98449
t3502,1504485206912221193,2,0.5108041
t3503,1504485206912221193,3,0.4816936
t3504,1504867952163799047,3,0.9844903
t3505,1504991530184060939,3,0.7586623
t3506,1504991530184060939,4,0.23236534
t3507,1505039033314983936,2,0.46173126
t3508,1505039033314983936,3,0.5223262
t3509,1505039033314983936,4,0.012574171
t3510,1506040592781959171,3,0.97701186
t3511,1506040592781959171,4,0.012574153
t3512,1506425172462501890,2,0.9896387
t3513,1506710579460857863,2,0.9896385
t3514,1506744557781852173,2,0.5936288
t3515,1506744557781852173,3,0.35690516
t3516,1506744557781852173,4,0.048522826
t3517,1506834092612104194,2,0.010383132
t3518,1506834092612104194,3,0.96612287
t3519,1506834092612104194,4,0.018530024
t3520,1507153044177563651,3,0.98449004
t3521,1507370206557097985,2,0.53333247
t3522,1507370206557097985,3,0.43588132
t3523,1507370206557097985,4,0.024281599
t3524,1507781178790608899,3,0.9726095
t3525,1507781178790608899,4,0.014982191
t3526,1508133912727412737,2,0.010382849
t3527,1508133912727412737,3,0.96612316
t3528,1508133912727412737,4,0.018530238
t3529,1508179750879211539,3,0.8998811
t3530,1508179750879211539,4,0.092237465
t3531,1508192793436565511,3,0.9726103
t3532,1508192793436565511,4,0.014981572
t3533,1508465373527613446,2,0.9882766
t3534,1508517211857633282,3,0.982604
t3535,1509179745858166805,2,0.25320882
t3536,1509179745858166805,3,0.7232963
t3537,1509179745858166805,4,0.018530753
t3538,1509559661594394632,3,0.9770125
t3539,1509559661594394632,4,0.012573637
t3540,1509632539601817609,2,0.9911756
t3541,1509649040106876932,3,0.99060345
t3542,1509734152391770113,2,0.9446209
t3543,1509734152391770113,3,0.024594696
t3544,1509734152391770113,4,0.024280157
t3545,1510104188839239687,2,0.6627177
