pubID,tokens,mentions,hashtags
1108422637846491136,"camión, ruta, 37, circular, av, manuel, caňas, van, vuelta, rueda, entorpecer, tránsito, vehicular, ocupar, dos, carril, generar, mucho, contaminación, tú, poder, intervenir","pedestre, CDMX_Semovi, Alc_Iztapalapa, inveacdmx, CDMX_Semovi, VigimoviCDMX, trafico889",
1108484737423806464,"ver, incendio, zona, tlalnepantla, vallejo, azcapotzalco, ahí, autopista, ecatepec-naucalpan, precaución",,
1108692809530462208,"registrar, incendio, casa, habitación, juan, dios, pieza, estrella, mar, col, villa, centro, americana, servicios, emergencia, lugar",Alc_Tlahuac,"Precaución, C5"
1109093718232055808,"segundo, día, consecutivo, seguir, basurero, tanto, clandestino, av, parque, vía, circuito, interior, provocar, tráfico, usted, entender, contaminación, solicitar, apoyo","AlcCuauhtemocMx, colsanrafaeldf, Claudiashein, alertasurbanas",
1109283057083867136,"favor, enviar, unidad, tránsito, infracción, trailer, azul, poco, 62ak8p, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, obstruir, entrada, av, ángeles, 70, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, azcapotzalco",UCS_GCDMX,
1109618088675291140,"camino, personal, bomberos, incendio, pastizal, amapola, piel, col, ampliación, conchita, vía","Alc_Tlahuac, C5_CDMX",Precaución
1109644097877204992,"cuauhtemoc, chih, poder, tirar, fuego, artificial, avisar, día, 16, sept",,susto
1110157198976565248,"semáforo, descompuesto, cruce, miguel, ángel, quevedo, división, norte, cambiar, alto, siga, cao, cosa, llegar, división, norte, tlalpan, surgir, policía, tránsito, mientras, arreglar, semáforo","UCS_GCDMX, CDMX_Semovi, ApoyoVial",
1110244346618658818,"favor, enviar, unidad, tránsito, infracción, camión, bco, poco, 69ab2b, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","OVIALCDMX, SSP_CDMX",
1110304655307931648,"favor, enviar, unidad, tránsito, infracción, trailer, verde, poco, 427de4, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, n68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","UCS_GCDMX, vidallerenas",
1110449011029409792,"necesario, cerrar, planta, asfalto, coyoacán, foco, contaminación, grande, generar, tráfico, pesado, zona, además, trabajar, todo, noche, dejar, descansar, 48, am, dejar, salir, camión",Claudiashein,
1110515012567740417,"ver, si, cierto, prolongación, 16, septiembre, colonia, reyes, culhuacán, iztapalapa, carros, abandonado, antiguo, administración, jamás, llevar, pesar, así, establecer, reglamento, tránsito, hecho, denuncia, ahora, esperar, resultado","Claudiashein, SSP_CDMX",
1110590924889952262,"punto, aunado, tráfico, ocasionar, día, calzada, tlalpan, tezoquipa, hacer, base, estacional, lugar, prohibido, dejar, basura, generar, conflicto, establecimiento, comercial","lunadelistmo, TlalpanVecinos, TlalpanAl, OVIALCDMX, Claudiashein",
1110594478572597248,"nuevamente, camión, estacionado, disco, prohibido, estacionar él, gavilan, 181, raul, herrera, rafael, aplico, barrio, san, miguel, iztapalapa, urge, transito, retiro, sanción","UCS_GCDMX, SSP_CDMX, OVIALCDMX, Claudiashein, lopezobrador_, locatel_mx",
1110598666862166017,"urgir, intervención, quitar, todo, mañana, generar, tráfico, contaminación, esquina, lago, zurich, río, san, joaquin, alcaldía, miguel, hidalgo","Claudiashein, C5_CDMX, vromog",
1110734521769570304,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 020aj3, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","OVIALCDMX, SSP_CDMX",68
1110765191765979136,"22, 45, movilización, servicio, emergencia, acudir, nebraska, louisiana, incendio, conduzca, precaución",,
1110890811368136704,"palmas, reformar, nuevamente, hora, pico, ocupar, carril, alto, generar, tráfico, terrible, quién, poder, denunciar","trafico889, GobCDMX, AlcaldiaMHmx, MovilidadCDMX",
1110903790125965314,"trailer, blanco, estacionado, banqueta, insurgente, 383, colonia, hipódromo, violar, reglamento, tránsito, vialidad, reincidir, mandar, grúa, denuncia, ciudadano, urgir","Claudiashein, ANTICORRUPCIO17, SSP_CDMX, OVIALCDMX, AmIoPresidente",Entérate
1111003732383330304,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 11aa6r, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","OVIALCDMX, SSP_CDMX",
1111045393314267136,"cómo, poder, reportar, incendio, forestal, contestar, xochitepec, xochimilco","SEDEMA_CDMX, CONAFOR",
1111083338394230785,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 68aa9f, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","OVIALCDMX, SSP_CDMX",
1111086004931358720,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 68aa9f, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","OVIALCDMX, SSP_CDMX",
1111086133679669249,"dónde, poder, reportar, incendio, forestal, sierra, guadalupe, delegación, gam, llama, incrementar, ir, extender, ahora, apoyo",C5_CDMX,
1111129916043476992,"precaución, servicio, emergencia, laborar, incendio, vehículo, periférico, altura, ermita, iztapalapa",,
1111293688439889921,"bomberos, camino, incendio, pastizal, calle, transportistas, manuel, escalón, col, uh, cabeza, juarez",Alc_Iztapalapa,"Precaución, C5"
1111303208553582593,"unidad, emergencia, dirigir, eje, sur, av, guelatao, reportar, incendio, vivienda",Alc_Iztapalapa,"ATENCIÓN, Precaución"
1111372192070012929,"querer, reportar, incendio, decir, magdalena, contreras, hacer, hora",Foro_TV,
1111579308345032704,"personal, bomberos, trabajar, incendio, vehículo, antonio, día, soto, gama, periférico, colonia, uh, vicente, guerrero",Alc_Iztapalapa,"Precaución, C5"
1111680533199839232,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 17ae1k, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","UCS_GCDMX, C5_CDMX",
1111681821027287040,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 17ae1k, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, alc, azcapotzalco","UCS_GCDMX, C5_CDMX",
1111686608846094336,"vocero, presidencial, aclarar, apagón, mañana, conferencia, amlo, deber, incendio, calle, venustiano, carranza, cortar, suministro, eléctrico, precaución",,
1111867063017058306,"buena, noche, reportar, quemar, basura, calle, manuel, lópez, 102, col, sta, ana, poniente, del, tlahuac, intenso, humo, negro, olor, plástico, quemado, demasiado, contaminación","UCS_GCDMX, C5_CDMX, SSP_CDMX",
1112056231458414593,"seguir, quemar, sierra, guadalupe, autoridad, atender, situación, deber, encerrar, prender, fuego, cerro",TlalnepantladeB,"sierradeguadalupe, contaminación, incendiosforestales"
1112479258260189184,"increíble, rol, div, nte, gi, ramírez, muyuguarda, tráfico, vuelta, rodar, si, patriota, tránsito, detener, camioneta, obvio, saber, contingencia, sacar él, seguro","UCS_GCDMX, lagunes666, Alc_Iztapalapa, C5_CDMX, PoliciaFedMx, ClaraBrugadaM, SEDENAmx, Claudiashein, SSPCMexico",
1112552687663497218,"buena, noche, gustaria, reportar, automovil, mal, estacionado, calle, carmen, ser, delegación, xochimilco, enel, pueblo, santiago, tulyehualco, cual, impedido, transito, vehículo, daño, material, casa, habitacion",SSP_CDMX,
1112729476335456257,"vivo, abraham, gonzález, cruzar, chapultepec, sonido, amplificar, tráfico, infernal, tienda, abajo, traer, mercancía, 30, am, poder, dormir, imaginar, ruido, hablar, disculpa, respuesta, ten, lindo, día","iamdelosgomez, LaColoniaJuarez, vecinos_juarez, UCS_GCDMX",
1112822401333673984,"hola, poder, denunciar, paradero, ilegal, taxi, poner, parada, entrar, xalapa, venir, ecatepec, ocupar, dos, carril, provocar, lentitud, tránsito, gracias",VialidadXalapa,
1113250385978843136,"querer, reportar, incendio, forestal, cerro, candil, norte, cdmx",SEDEMA_CDMX,
1113414420154212352,"movilidad, río, piedad, calle, 47, alto, 39, siga, viceversa, flujo, vehicular, detenido, tránsito","UCS_GCDMX, Claudiashein",
1113637470476759041,"aprovechar, denuncia, cruce, plutarco, viga, autos, paran, cebras, permitir, libre, tránsito, peatón, cruce, conflictivo, sobretodo, peligroso","fraternidadt, Dele_Iztacalco",
1113651341534961665,"oootroooo, incendio, cuenco, contaminación, llegar, todo, xochimilco, hacer, aaaa",JoseCarlosXoch,
1113796752623194114,"oir, fuerte, contaminación, humo, percibir, fuerte, olor, humo","LuisCardenasMx, Aire_CDMX, GobCDMX, Alc_Iztapalapa","CdMx, Iztapalapa"
1113810207258419200,"poner, fin, cohetería, mensual, diario, hecho, cuenco, xochimilco, parte, ciudad, hacer, alguno, plan, trabajo, generar, muchísimo, humo, ruido, contaminar, igual",Claudiashein,
1114282345513746432,"favor, enviar, unidad, tránsito, infracción, trailer, amarillo, poco, 40ah90, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, azcapotzalco","OVIALCDMX, SSP_CDMX",
1114285806217199617,"favor, enviar, unidad, tránsito, infracción, trailer, amarillo, poco, 40ah90, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, azcapotzalco","OVIALCDMX, SSP_CDMX",
1114296268715511808,"semáforo, pilares, patricio, sanz, colocar, mal, sincronizado, hacer, tráfico, contaminación","072AvialCDMX, BJAlcaldia, SOBSECDMX",
1114979978569895936,"continúar, problema, libre, tránsito, av, gran, canal, esquina, villa, ayala, domingos, auto, estacionado, además, comenzar, establecer él, base, ilegal, taxi, ocasionar, cao, vial","gamadero, Monitoreo_GAM, 072AvialCDMX, SuperCivicos, peatonesprimero",
1115081810545917953,"incendio, pastizal, río, guadalupe, alvaro, obregon, favor, reportar, denso, humo",APTU15,
1115095156825391106,"actualización, precaución, así, lucir, tepeximilpa, colonia, diamante, abril, 2019, vía",TlalpanConscien,"incendio, Tlalpan, CDMX"
1115101509140865025,"hcb, vecino, laborar, cerrar, colonia, tlalmille, tepeximilpa, tlalpan",,"Precaución, incendio, CDMX"
1115119191122518016,"asi, solidaridad, salir, gente, resolver, problema, tlalpan, apagar, incendio, asi, deber, ser, cuidar él, delincuente, cuanto, detectar, denunciar",,
1115136384480579584,"dónde, poder, reportar, malo, policía, tránsito, verdad, suplicio, movilizar él, xochimilco, gracias, policía, encargado, apretar, botón, semáforo, siquiera, hacer, bien, ordenar, tráfico, ja",OVIALCDMX,
1115328370684891137,"hola, buen, dia, reportar, semáforo, azcapotzalco-gavilla, granja, justo, debajo, puente, tráfico, pasar, ona, conciliación, arbitraje, resolver, si, dar, mas, tiempo, semáforo, ojala, ayuden, tremendo","Claudiashein, vidallerenas",
1115407087213924352,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 82ac2u, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, azcapotzalco","UCS_GCDMX, C5_CDMX",
1116386761909911562,"detener, tráfico, insurgente, dar, vuelta, lugar, prohibido, ahí, pasar, día, ubicación, salir, metro, bus, joya, insurgente, sur, 4411, cp, 14430, tlalpan","patiaceves, Claudiashein, UCS_GCDMX, LaSEMOVI",
1116390610406137856,"poder, comenzar, retirar, manifestante, vía, primario, día, contingencia, ambiental, hoy, ahí, usted, bloqueo, calzado, tlalpan, llevar, hora, zona, cao, mañana, vez, contingencia, aplicar, ley, claudia, libre, tránsito",Claudiashein,
1116418043733782529,"azcapotzalco, quemar, muchísimos, cantón, afectar, niño, anciano, enfermo, mascota, fauna, general, afectar, tambien, medio, ambiente, ruido, humo, basura, finalmente, colaborar, granito, arena, cambio, climatico, mundial",,Azcapotzalco
1116427542284709888,"cosa, reducción, carril, ejemplo, ermita, insurgente, tlalpan, eliminar, carril, generar, tráfico, contaminación, así, calzado, viga, cruce, rio, churubusco, matón, top, generar, contaminación","inakimanero, 889Noticias, iHeartRadioMx",
1116447694153834496,"tráfico, espantoso, pleno, contingencia, ambiental, desfile, solo, policía, tránsito, pésimo, planeación, seguridad, deber, haber, medida, adecuado, evento, xochimilco, pueblito","XochimilcoAl, OVIALCDMX",
1116470608739487744,"tráfico, espantoso, pleno, contingencia, ambiental, desfile, solo, policía, tránsito",,Xochimilco
1116522146489085952,"tráfico, km, ermita, tláhuac, contingencia, ambiental, venga, ver, cao, triste, semáforo","ClaraBrugadaM, lopezobrador_, UNESCO, Alc_Iztapalapa, Cul_Iztapalapa, CulturaCiudadMx, Claudiashein",
1116528609076944896,"oir, claudia, cómo, narvarte, multa, estacionar él, junto, camellón, azcapotzalco, rastro, quitar, carril, vender, mercancía, nadie, claro, nadie, decir, contaminación, full, tráfico, diario, vergüenza",Claudiashein,
1116688708558893057,"ojalá, poder, apoyar, día, todo, hora, camión, pasar, alto, quedar, mitad, calle, obstruir, vehículo, peatón, existir, alguno, infracción, personal, tránsito","AlcCuajimalpa, AdrianRubalcava","cuajimalpa, cdmx"
1116802072479961088,"reportar, fuerte, ciénaga, tlaltengo, altura, av, tláhuac, ramón, cardona, col, santa, cecilia, conducir, precaución","TlahuacRenace, C5_CDMX","BreakingNews, Incendio, Bomberos, TráficoRVial"
1116856343539978247,"favor, enviar, unidad, tránsito, infracción, trailer, cafe, poco, 60aj1f, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, azcapotzalco","OVIALCDMX, SSP_CDMX",
1116951375747977216,"incendio, cerro, estrella, iztapalapa, prohibido, retransmisión","webcamsdemexico, SSP_CDMX, SSPCMexico, CNPC_MX, profeco, ActualidadRT, OVIALCDMX, Imagen_Mx, Alc_Iztapalapa, ClaraBrugadaM, Claudiashein, m_ebrard, C5_CDMX, Aire_CDMX, SEDEMA_CDMX, GobCDMX",pasiondecristo
1117026331269582848,"registrar, incendio, pastizal, eje, sur, manuel, vila, camacho, colonia, santa, maría, aztahuacan",Alc_Iztapalapa,"Precaución, C5"
1117218306186985473,"favor, enviar, unidad, tránsito, infracción, trailer, bco, poco, 379ag3, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, azcapotzalco","UCS_GCDMX, C5_CDMX",
1117556971073417216,"pedro, enrique, perez, sureña, copiado, alto, coyoacán, reportado, recomendar, tener, cuidado, transitar, zona",,"accidente, tránsito, CruzRojaMexicana"
1117858328095252480,"accidente, tránsito, av, justin, sarmiento, esq, calle, 21, agosto, col, miguel, hidalgo, ver, maneje, precaución",,"C4Informa, Xalapa, ReporteVialC4"
1118004444757725184,"favor, acomodar, semáforo, av, granjas, azcapotzalco, villa, nunca, hacer, tráfico, cruzar, tocar, semáforo, menos, tráfico, menos, contaminación","AzcapoAtiende, PrensaVidal, vidallerenas, LaSEMOVI",Azcapotzalco
1118230739999445000,"único, pedir, revisar, cámara, verdad, realmente, velocidad, vas, periférico, altura, viaducto, tlalpan, aunque, alto, total, tráfico, tomar, foto, dar, cuenta, flash",LeContrefacteur,
1118258087092260865,"informar, incendio, casa, habitación, avenida, venustiano, carranza",,"Precaución, Huajuapan"
1118638752832921601,"salir, debido, precaución, colonia, miguel, hidalgo, conductor, moto-carro, protagonizar, hecho, tránsito, intentar, incorporar él, carril, ganar él, paso, taxista, debido, velocidad, desplazar",,"Policía, Campeche"
1118916429078601729,"según, contingencia, ambiental, doble, circular, tráfico, periférico, oriente, justo, pasar, frente, ecológico, xochimilco, infernal, vuelta, rueda, sucedido","Ale_BarralesM, C5_CDMX",
1118964712862035969,"querer, reportar, incendio, forestal, área, decir, alcaldía, magdalena, contreras",locatel_mx,
1119691890314448896,"reportar, red, social, incendio, ranchería, miguel, hidalgo, primero, sección, km, solicitar, presencia, bombero, alertar, poder, controlar, fuego",ProcivilTabasco,Denuncia
1119711951897149442,"acudir, personal, bombero, miguel, hidalgo, jacarandas, colonia, huitzico, incendio, pastizal",Alc_Iztapalapa,Precaución
1120121408418385920,"bombero, controlar, incendio, basura, ciudad, cuauhtemoc, ecatepec",,Precaución
1120485785101381632,"favor, enviar, unidad, tránsito, infracción, trailer, bco, pocas, 17ae1k, violar, rt, estacionado, lugar, prohibido, disco, transporte, pesado, av, ángeles, 68, av, sn, pablo, ferrocarriles, nacionales, col, nva, españa, azcapotzalco","UCS_GCDMX, C5_CDMX",
1120494273848279040,"conductor, tráiler, perder, control, impactar, poste, derribar, av, río, consulado, av, 533, col, san, juan, dragón, alcaldía, elemento, tránsito, maniobra, retirar, pesado, unidad, precaución",,"CFE, GAM"
1120535060820779009,"ir, educar, policía, tránsito, cerrar, calle, razón, generar, contaminación, provocar, malo, conducción, semana, cerrado, calle, acceso, tlalpan, altura, san, antonio, abad, chabacano, hoy, túnel, dr, río, loza, tlalpan",Claudiashein,
1120699659884924928,"tránsito, lento, calzada, tlalpan, dirección, sur, altura, metro, villa, cortes, torres, maneje, precaución",,"CDMX, ReporteVial"
1120907179010215936,"solo, reportar, incendio, límite, gustavo, madero, enfrente, colonia, ctm, cerca, san, juan, ihuaxtepec",TuAlcaldiaGAM,
