dateID,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute
d2024,2022-04-21 19:32:24,2022,4,21,19,32
d2025,2022-04-21 21:34:50,2022,4,21,21,34
d2026,2022-04-22 06:52:51,2022,4,22,6,52
d2027,2022-04-22 10:44:28,2022,4,22,10,44
d2028,2022-04-24 18:06:33,2022,4,24,18,6
d2029,2022-04-25 15:59:39,2022,4,25,15,59
d2030,2022-04-26 10:16:40,2022,4,26,10,16
d2031,2022-04-26 17:28:21,2022,4,26,17,28
d2032,2022-04-27 07:09:12,2022,4,27,7,9
d2033,2022-04-27 11:53:20,2022,4,27,11,53
d2034,2022-04-27 14:46:26,2022,4,27,14,46
d2035,2022-04-29 00:57:21,2022,4,29,0,57
d2036,2022-04-29 07:39:09,2022,4,29,7,39
d2037,2022-04-29 14:23:10,2022,4,29,14,23
d2038,2022-04-30 19:05:25,2022,4,30,19,5
d2039,2022-05-02 13:24:51,2022,5,2,13,24
d2040,2022-05-02 15:49:56,2022,5,2,15,49
d2041,2022-05-02 15:55:06,2022,5,2,15,55
d2042,2022-05-02 17:00:55,2022,5,2,17,0
d2043,2022-05-03 00:09:45,2022,5,3,0,9
d2044,2022-05-03 12:28:05,2022,5,3,12,28
d2045,2022-05-03 17:02:28,2022,5,3,17,2
d2046,2022-05-03 19:56:19,2022,5,3,19,56
d2047,2022-05-03 20:25:43,2022,5,3,20,25
d2048,2022-05-03 21:37:06,2022,5,3,21,37
d2049,2022-05-03 21:55:05,2022,5,3,21,55
d2050,2022-05-04 10:11:58,2022,5,4,10,11
d2051,2022-05-04 15:07:41,2022,5,4,15,7
d2052,2022-05-04 19:07:59,2022,5,4,19,7
d2053,2022-05-05 13:42:38,2022,5,5,13,42
d2054,2022-05-06 08:53:40,2022,5,6,8,53
d2055,2022-05-06 11:36:23,2022,5,6,11,36
d2056,2022-05-06 19:31:30,2022,5,6,19,31
d2057,2022-05-06 19:32:05,2022,5,6,19,32
d2058,2022-05-06 20:36:32,2022,5,6,20,36
d2059,2022-05-07 13:03:20,2022,5,7,13,3
d2060,2022-05-09 21:20:38,2022,5,9,21,20
d2061,2022-05-09 22:02:41,2022,5,9,22,2
d2062,2022-05-09 23:12:23,2022,5,9,23,12
d2063,2022-05-11 10:38:33,2022,5,11,10,38
d2064,2022-05-11 12:20:53,2022,5,11,12,20
d2065,2022-05-11 21:03:54,2022,5,11,21,3
d2066,2022-05-13 12:28:57,2022,5,13,12,28
d2067,2022-05-13 13:07:27,2022,5,13,13,7
d2068,2022-05-13 13:55:56,2022,5,13,13,55
d2069,2022-05-13 16:58:09,2022,5,13,16,58
d2070,2022-05-14 09:03:39,2022,5,14,9,3
d2071,2022-05-16 07:10:10,2022,5,16,7,10
d2072,2022-05-16 10:20:45,2022,5,16,10,20
d2073,2022-05-16 15:19:28,2022,5,16,15,19
d2074,2022-05-17 10:05:05,2022,5,17,10,5
d2075,2022-05-17 12:32:56,2022,5,17,12,32
d2076,2022-05-18 10:35:49,2022,5,18,10,35
d2077,2022-05-18 12:50:29,2022,5,18,12,50
d2078,2022-05-19 11:24:02,2022,5,19,11,24
d2079,2022-05-19 17:59:41,2022,5,19,17,59
d2080,2022-05-21 08:32:46,2022,5,21,8,32
d2081,2022-05-21 17:19:15,2022,5,21,17,19
d2082,2022-05-22 00:39:56,2022,5,22,0,39
d2083,2022-05-22 09:49:50,2022,5,22,9,49
d2084,2022-05-22 12:16:14,2022,5,22,12,16
d2085,2022-05-22 14:25:47,2022,5,22,14,25
d2086,2022-05-23 15:22:31,2022,5,23,15,22
d2087,2022-05-23 19:14:16,2022,5,23,19,14
d2088,2022-05-24 06:22:14,2022,5,24,6,22
d2089,2022-05-24 11:40:08,2022,5,24,11,40
d2090,2022-05-25 09:24:20,2022,5,25,9,24
d2091,2022-05-25 13:15:42,2022,5,25,13,15
d2092,2022-05-25 19:08:44,2022,5,25,19,8
d2093,2022-05-25 21:40:35,2022,5,25,21,40
d2094,2022-05-26 11:45:36,2022,5,26,11,45
d2095,2022-05-26 17:20:27,2022,5,26,17,20
d2096,2022-05-27 16:11:26,2022,5,27,16,11
d2097,2022-05-30 13:09:25,2022,5,30,13,9
d2098,2022-05-30 13:28:16,2022,5,30,13,28
d2099,2022-05-31 08:57:49,2022,5,31,8,57
d2100,2022-05-31 12:00:52,2022,5,31,12,0
d2101,2022-05-31 16:04:02,2022,5,31,16,4
d2102,2022-06-01 13:54:13,2022,6,1,13,54
d2103,2022-06-01 19:45:26,2022,6,1,19,45
d2104,2022-06-02 15:08:33,2022,6,2,15,8
d2105,2022-06-02 15:50:41,2022,6,2,15,50
d2106,2022-06-05 19:15:44,2022,6,5,19,15
d2107,2022-06-06 13:40:41,2022,6,6,13,40
d2108,2022-06-06 19:55:10,2022,6,6,19,55
d2109,2022-06-06 22:16:08,2022,6,6,22,16
d2110,2022-06-06 23:02:42,2022,6,6,23,2
d2111,2022-06-07 18:32:00,2022,6,7,18,32
d2112,2022-06-07 22:31:14,2022,6,7,22,31
d2113,2022-06-08 10:28:22,2022,6,8,10,28
d2114,2022-06-08 12:19:14,2022,6,8,12,19
d2115,2022-06-08 13:29:53,2022,6,8,13,29
d2116,2022-06-09 10:40:21,2022,6,9,10,40
d2117,2022-06-10 09:00:29,2022,6,10,9,0
d2118,2022-06-11 09:40:31,2022,6,11,9,40
d2119,2022-06-14 15:22:41,2022,6,14,15,22
d2120,2022-06-15 09:22:20,2022,6,15,9,22
d2121,2022-06-16 14:12:11,2022,6,16,14,12
d2122,2022-06-17 09:56:22,2022,6,17,9,56
d2123,2022-06-17 13:28:01,2022,6,17,13,28
d2124,2022-06-17 16:25:26,2022,6,17,16,25
d2125,2022-06-19 18:52:28,2022,6,19,18,52
d2126,2022-06-19 19:47:09,2022,6,19,19,47
d2127,2022-06-19 21:54:09,2022,6,19,21,54
d2128,2022-06-22 15:12:46,2022,6,22,15,12
d2129,2022-06-26 22:14:46,2022,6,26,22,14
d2130,2022-06-27 14:10:28,2022,6,27,14,10
d2131,2022-06-27 16:29:00,2022,6,27,16,29
d2132,2022-06-29 17:01:10,2022,6,29,17,1
d2133,2022-06-30 13:14:56,2022,6,30,13,14
d2134,2022-06-30 21:15:29,2022,6,30,21,15
d2135,2022-07-02 08:29:02,2022,7,2,8,29
d2136,2022-07-02 22:29:46,2022,7,2,22,29
d2137,2022-07-04 00:02:02,2022,7,4,0,2
d2138,2022-07-05 10:24:14,2022,7,5,10,24
d2139,2022-07-05 13:34:59,2022,7,5,13,34
d2140,2022-07-05 17:53:32,2022,7,5,17,53
d2141,2022-07-07 12:54:53,2022,7,7,12,54
d2142,2022-07-07 14:29:20,2022,7,7,14,29
d2143,2022-07-07 16:26:28,2022,7,7,16,26
d2144,2022-07-08 20:13:59,2022,7,8,20,13
d2145,2022-07-10 11:40:25,2022,7,10,11,40
d2146,2022-07-10 18:11:24,2022,7,10,18,11
d2147,2022-07-12 16:44:08,2022,7,12,16,44
d2148,2022-07-12 18:25:32,2022,7,12,18,25
d2149,2022-07-12 21:36:53,2022,7,12,21,36
d2150,2022-07-13 12:59:11,2022,7,13,12,59
d2151,2022-07-13 15:37:32,2022,7,13,15,37
d2152,2022-07-14 11:52:37,2022,7,14,11,52
d2153,2022-07-14 13:58:54,2022,7,14,13,58
d2154,2022-07-15 09:50:48,2022,7,15,9,50
d2155,2022-07-15 09:56:03,2022,7,15,9,56
d2156,2022-07-15 11:23:41,2022,7,15,11,23
d2157,2022-07-16 23:14:53,2022,7,16,23,14
d2158,2022-07-17 11:48:04,2022,7,17,11,48
d2159,2022-07-18 11:37:06,2022,7,18,11,37
d2160,2022-07-19 10:21:19,2022,7,19,10,21
d2161,2022-07-22 13:07:30,2022,7,22,13,7
d2162,2022-07-22 15:14:16,2022,7,22,15,14
d2163,2022-07-23 17:20:44,2022,7,23,17,20
d2164,2022-07-25 09:42:20,2022,7,25,9,42
d2165,2022-07-25 17:42:01,2022,7,25,17,42
d2166,2022-07-26 13:21:34,2022,7,26,13,21
d2167,2022-07-26 17:57:35,2022,7,26,17,57
d2168,2022-07-27 14:29:18,2022,7,27,14,29
d2169,2022-07-27 20:03:01,2022,7,27,20,3
d2170,2022-07-28 13:28:53,2022,7,28,13,28
d2171,2022-07-28 15:03:51,2022,7,28,15,3
d2172,2022-07-28 19:53:32,2022,7,28,19,53
d2173,2022-07-30 11:36:54,2022,7,30,11,36
d2174,2022-07-30 16:33:00,2022,7,30,16,33
d2175,2022-07-31 13:14:52,2022,7,31,13,14
d2176,2022-08-02 13:27:27,2022,8,2,13,27
d2177,2022-08-02 23:00:00,2022,8,2,23,0
d2178,2022-08-06 21:45:53,2022,8,6,21,45
d2179,2022-08-06 23:15:51,2022,8,6,23,15
d2180,2022-08-07 19:58:01,2022,8,7,19,58
d2181,2022-08-08 14:51:26,2022,8,8,14,51
d2182,2022-08-09 21:09:46,2022,8,9,21,9
d2183,2022-08-10 10:11:44,2022,8,10,10,11
d2184,2022-08-10 23:48:59,2022,8,10,23,48
d2185,2022-08-11 16:15:16,2022,8,11,16,15
d2186,2022-08-12 01:51:12,2022,8,12,1,51
d2187,2022-08-13 20:12:42,2022,8,13,20,12
d2188,2022-08-13 21:59:23,2022,8,13,21,59
d2189,2022-08-15 19:53:38,2022,8,15,19,53
d2190,2022-08-15 20:25:41,2022,8,15,20,25
d2191,2022-08-15 21:41:39,2022,8,15,21,41
d2192,2022-08-16 19:54:00,2022,8,16,19,54
d2193,2022-08-17 20:54:42,2022,8,17,20,54
d2194,2022-08-17 22:50:48,2022,8,17,22,50
d2195,2022-08-18 09:10:52,2022,8,18,9,10
d2196,2022-08-18 13:42:28,2022,8,18,13,42
d2197,2022-08-19 19:31:20,2022,8,19,19,31
d2198,2022-08-19 20:44:28,2022,8,19,20,44
d2199,2022-08-21 15:39:06,2022,8,21,15,39
d2200,2022-08-21 21:19:56,2022,8,21,21,19
d2201,2022-08-23 07:07:39,2022,8,23,7,7
d2202,2022-08-25 17:37:58,2022,8,25,17,37
d2203,2022-08-26 18:12:36,2022,8,26,18,12
d2204,2022-08-28 15:38:15,2022,8,28,15,38
d2205,2022-08-29 12:31:26,2022,8,29,12,31
d2206,2022-08-30 13:19:37,2022,8,30,13,19
d2207,2022-08-30 13:48:17,2022,8,30,13,48
d2208,2022-08-30 20:09:56,2022,8,30,20,9
d2209,2022-08-31 14:03:25,2022,8,31,14,3
d2210,2022-09-01 07:14:11,2022,9,1,7,14
d2211,2022-09-01 07:16:35,2022,9,1,7,16
d2212,2022-09-02 07:04:22,2022,9,2,7,4
d2213,2022-09-02 10:20:15,2022,9,2,10,20
d2214,2022-09-02 15:03:22,2022,9,2,15,3
d2215,2022-09-02 15:25:44,2022,9,2,15,25
d2216,2022-09-04 00:02:48,2022,9,4,0,2
d2217,2022-09-04 13:39:02,2022,9,4,13,39
d2218,2022-09-05 05:57:46,2022,9,5,5,57
d2219,2022-09-06 15:21:20,2022,9,6,15,21
d2220,2022-09-06 20:35:01,2022,9,6,20,35
d2221,2022-09-07 16:22:57,2022,9,7,16,22
d2222,2022-09-07 16:53:06,2022,9,7,16,53
d2223,2022-09-07 17:35:44,2022,9,7,17,35
d2224,2022-09-08 21:27:17,2022,9,8,21,27
d2225,2022-09-09 17:46:54,2022,9,9,17,46
d2226,2022-09-11 03:53:10,2022,9,11,3,53
d2227,2022-09-13 10:48:17,2022,9,13,10,48
d2228,2022-09-13 12:35:21,2022,9,13,12,35
d2229,2022-09-13 20:26:50,2022,9,13,20,26
d2230,2022-09-14 08:00:28,2022,9,14,8,0
d2231,2022-09-14 08:37:17,2022,9,14,8,37
d2232,2022-09-14 08:58:00,2022,9,14,8,58
d2233,2022-09-14 14:23:04,2022,9,14,14,23
d2234,2022-09-15 10:34:10,2022,9,15,10,34
d2235,2022-09-15 23:21:02,2022,9,15,23,21
d2236,2022-09-15 23:26:14,2022,9,15,23,26
d2237,2022-09-16 17:18:18,2022,9,16,17,18
d2238,2022-09-16 20:20:21,2022,9,16,20,20
d2239,2022-09-16 22:00:51,2022,9,16,22,0
d2240,2022-09-18 17:48:56,2022,9,18,17,48
d2241,2022-09-19 17:27:33,2022,9,19,17,27
d2242,2022-09-21 07:56:00,2022,9,21,7,56
d2243,2022-09-21 11:38:53,2022,9,21,11,38
d2244,2022-09-21 13:00:48,2022,9,21,13,0
d2245,2022-09-21 15:08:52,2022,9,21,15,8
d2246,2022-09-21 15:56:41,2022,9,21,15,56
d2247,2022-09-22 19:03:29,2022,9,22,19,3
d2248,2022-09-22 21:02:35,2022,9,22,21,2
d2249,2022-09-23 12:40:37,2022,9,23,12,40
d2250,2022-09-23 13:49:16,2022,9,23,13,49
d2251,2022-09-23 17:14:18,2022,9,23,17,14
d2252,2022-09-23 17:24:55,2022,9,23,17,24
d2253,2022-09-23 17:54:11,2022,9,23,17,54
d2254,2022-09-24 07:05:13,2022,9,24,7,5
d2255,2022-09-24 14:29:52,2022,9,24,14,29
d2256,2022-09-25 11:36:10,2022,9,25,11,36
d2257,2022-09-25 11:57:40,2022,9,25,11,57
d2258,2022-09-25 13:20:36,2022,9,25,13,20
d2259,2022-09-26 08:34:54,2022,9,26,8,34
d2260,2022-09-26 12:32:46,2022,9,26,12,32
d2261,2022-09-27 07:32:53,2022,9,27,7,32
d2262,2022-09-27 10:41:20,2022,9,27,10,41
d2263,2022-09-27 11:20:03,2022,9,27,11,20
d2264,2022-09-28 17:01:22,2022,9,28,17,1
d2265,2022-09-29 16:31:42,2022,9,29,16,31
d2266,2022-09-30 20:50:24,2022,9,30,20,50
d2267,2022-10-01 17:16:41,2022,10,1,17,16
d2268,2022-10-01 20:37:26,2022,10,1,20,37
d2269,2022-10-02 15:55:32,2022,10,2,15,55
d2270,2022-10-02 18:19:13,2022,10,2,18,19
d2271,2022-10-03 16:04:48,2022,10,3,16,4
d2272,2022-10-03 16:15:38,2022,10,3,16,15
d2273,2022-10-04 06:31:29,2022,10,4,6,31
d2274,2022-10-04 16:55:03,2022,10,4,16,55
d2275,2022-10-05 01:09:26,2022,10,5,1,9
d2276,2022-10-05 06:47:16,2022,10,5,6,47
d2277,2022-10-05 16:49:32,2022,10,5,16,49
d2278,2022-10-05 21:04:47,2022,10,5,21,4
d2279,2022-10-06 01:33:05,2022,10,6,1,33
d2280,2022-10-06 07:26:16,2022,10,6,7,26
d2281,2022-10-06 15:11:04,2022,10,6,15,11
d2282,2022-10-06 18:45:13,2022,10,6,18,45
d2283,2022-10-06 19:21:31,2022,10,6,19,21
d2284,2022-10-06 23:57:41,2022,10,6,23,57
d2285,2022-10-07 09:42:41,2022,10,7,9,42
d2286,2022-10-08 06:39:39,2022,10,8,6,39
d2287,2022-10-08 13:24:22,2022,10,8,13,24
d2288,2022-10-08 14:28:05,2022,10,8,14,28
d2289,2022-10-08 16:31:04,2022,10,8,16,31
d2290,2022-10-09 20:37:35,2022,10,9,20,37
d2291,2022-10-10 11:23:45,2022,10,10,11,23
d2292,2022-10-10 13:26:12,2022,10,10,13,26
d2293,2022-10-10 13:28:16,2022,10,10,13,28
d2294,2022-10-10 15:01:50,2022,10,10,15,1
d2295,2022-10-11 18:56:28,2022,10,11,18,56
d2296,2022-10-11 22:27:57,2022,10,11,22,27
d2297,2022-10-12 13:07:27,2022,10,12,13,7
d2298,2022-10-12 13:24:02,2022,10,12,13,24
d2299,2022-10-13 09:46:31,2022,10,13,9,46
d2300,2022-10-13 10:12:24,2022,10,13,10,12
d2301,2022-10-13 16:29:15,2022,10,13,16,29
d2302,2022-10-13 18:26:07,2022,10,13,18,26
d2303,2022-10-13 19:32:21,2022,10,13,19,32
d2304,2022-10-14 06:07:37,2022,10,14,6,7
d2305,2022-10-14 19:37:18,2022,10,14,19,37
d2306,2022-10-15 09:35:41,2022,10,15,9,35
d2307,2022-10-16 16:50:57,2022,10,16,16,50
d2308,2022-10-17 18:05:24,2022,10,17,18,5
d2309,2022-10-17 18:30:00,2022,10,17,18,30
d2310,2022-10-18 07:00:41,2022,10,18,7,0
d2311,2022-10-18 07:57:52,2022,10,18,7,57
d2312,2022-10-19 12:22:37,2022,10,19,12,22
d2313,2022-10-20 06:55:53,2022,10,20,6,55
d2314,2022-10-20 08:22:26,2022,10,20,8,22
d2315,2022-10-20 19:32:07,2022,10,20,19,32
d2316,2022-10-22 18:26:40,2022,10,22,18,26
d2317,2022-10-22 23:00:30,2022,10,22,23,0
d2318,2022-10-23 16:29:41,2022,10,23,16,29
d2319,2022-10-24 06:27:19,2022,10,24,6,27
d2320,2022-10-25 07:00:02,2022,10,25,7,0
d2321,2022-10-25 18:21:45,2022,10,25,18,21
d2322,2022-10-26 08:40:40,2022,10,26,8,40
d2323,2022-10-26 11:41:09,2022,10,26,11,41
d2324,2022-10-26 13:19:38,2022,10,26,13,19
d2325,2022-10-26 13:46:38,2022,10,26,13,46
d2326,2022-10-26 17:40:21,2022,10,26,17,40
d2327,2022-10-27 11:48:54,2022,10,27,11,48
d2328,2022-10-28 09:51:04,2022,10,28,9,51
d2329,2022-10-28 11:54:48,2022,10,28,11,54
d2330,2022-10-28 13:05:51,2022,10,28,13,5
d2331,2022-10-28 15:27:15,2022,10,28,15,27
d2332,2022-10-28 18:09:00,2022,10,28,18,9
d2333,2022-10-28 23:50:14,2022,10,28,23,50
d2334,2022-10-29 17:59:51,2022,10,29,17,59
d2335,2022-10-30 04:33:59,2022,10,30,4,33
d2336,2022-10-31 09:00:41,2022,10,31,9,0
d2337,2022-10-31 13:23:17,2022,10,31,13,23
d2338,2022-11-01 13:42:49,2022,11,1,13,42
d2339,2022-11-01 20:03:21,2022,11,1,20,3
d2340,2022-11-01 21:56:53,2022,11,1,21,56
d2341,2022-11-04 11:23:22,2022,11,4,11,23
d2342,2022-11-05 20:04:42,2022,11,5,20,4
d2343,2022-11-06 22:12:27,2022,11,6,22,12
d2344,2022-11-07 14:58:07,2022,11,7,14,58
d2345,2022-11-07 16:42:42,2022,11,7,16,42
d2346,2022-11-08 11:05:28,2022,11,8,11,5
d2347,2022-11-09 09:58:42,2022,11,9,9,58
d2348,2022-11-09 14:18:22,2022,11,9,14,18
d2349,2022-11-09 14:59:55,2022,11,9,14,59
d2350,2022-11-09 23:45:37,2022,11,9,23,45
d2351,2022-11-10 01:38:56,2022,11,10,1,38
d2352,2022-11-10 12:58:07,2022,11,10,12,58
d2353,2022-11-10 17:41:19,2022,11,10,17,41
d2354,2022-11-10 20:20:34,2022,11,10,20,20
d2355,2022-11-11 08:45:37,2022,11,11,8,45
d2356,2022-11-11 10:54:04,2022,11,11,10,54
d2357,2022-11-11 18:45:01,2022,11,11,18,45
d2358,2022-11-11 19:19:31,2022,11,11,19,19
d2359,2022-11-12 18:29:22,2022,11,12,18,29
d2360,2022-11-12 23:53:59,2022,11,12,23,53
d2361,2022-11-13 09:46:15,2022,11,13,9,46
d2362,2022-11-13 10:17:27,2022,11,13,10,17
d2363,2022-11-14 06:44:35,2022,11,14,6,44
d2364,2022-11-14 08:19:46,2022,11,14,8,19
d2365,2022-11-14 11:21:01,2022,11,14,11,21
d2366,2022-11-14 16:45:30,2022,11,14,16,45
d2367,2022-11-15 07:21:28,2022,11,15,7,21
d2368,2022-11-15 09:30:28,2022,11,15,9,30
d2369,2022-11-15 12:26:20,2022,11,15,12,26
d2370,2022-11-15 12:29:04,2022,11,15,12,29
d2371,2022-11-15 15:14:32,2022,11,15,15,14
d2372,2022-11-15 19:49:34,2022,11,15,19,49
d2373,2022-11-16 21:11:10,2022,11,16,21,11
d2374,2022-11-17 08:14:56,2022,11,17,8,14
d2375,2022-11-17 09:18:09,2022,11,17,9,18
d2376,2022-11-17 09:46:04,2022,11,17,9,46
d2377,2022-11-17 13:45:05,2022,11,17,13,45
d2378,2022-11-17 21:41:24,2022,11,17,21,41
d2379,2022-11-18 07:07:14,2022,11,18,7,7
d2380,2022-11-18 08:04:50,2022,11,18,8,4
d2381,2022-11-18 16:33:55,2022,11,18,16,33
d2382,2022-11-18 17:56:38,2022,11,18,17,56
d2383,2022-11-18 19:02:14,2022,11,18,19,2
d2384,2022-11-18 22:43:48,2022,11,18,22,43
d2385,2022-11-19 02:54:38,2022,11,19,2,54
d2386,2022-11-19 07:45:38,2022,11,19,7,45
d2387,2022-11-19 08:33:35,2022,11,19,8,33
d2388,2022-11-20 10:34:26,2022,11,20,10,34
d2389,2022-11-20 12:19:10,2022,11,20,12,19
d2390,2022-11-20 14:02:24,2022,11,20,14,2
d2391,2022-11-21 15:15:52,2022,11,21,15,15
d2392,2022-11-23 09:10:14,2022,11,23,9,10
d2393,2022-11-23 20:26:46,2022,11,23,20,26
d2394,2022-11-25 17:44:16,2022,11,25,17,44
d2395,2022-11-27 19:25:44,2022,11,27,19,25
d2396,2022-11-28 06:21:05,2022,11,28,6,21
d2397,2022-11-28 06:39:34,2022,11,28,6,39
d2398,2022-11-28 06:40:45,2022,11,28,6,40
d2399,2022-11-28 07:38:23,2022,11,28,7,38
d2400,2022-11-28 09:13:05,2022,11,28,9,13
d2401,2022-11-28 14:00:00,2022,11,28,14,0
d2402,2022-11-28 16:24:25,2022,11,28,16,24
d2403,2022-11-28 16:54:44,2022,11,28,16,54
d2404,2022-11-29 00:28:24,2022,11,29,0,28
d2405,2022-11-29 09:40:29,2022,11,29,9,40
d2406,2022-11-29 11:15:14,2022,11,29,11,15
d2407,2022-11-29 12:59:32,2022,11,29,12,59
d2408,2022-11-29 13:16:50,2022,11,29,13,16
d2409,2022-11-29 13:56:31,2022,11,29,13,56
d2410,2022-11-29 16:30:21,2022,11,29,16,30
d2411,2022-11-29 18:05:02,2022,11,29,18,5
d2412,2022-11-29 18:39:07,2022,11,29,18,39
d2413,2022-11-29 19:59:31,2022,11,29,19,59
d2414,2022-11-29 20:02:14,2022,11,29,20,2
d2415,2022-11-29 23:13:01,2022,11,29,23,13
d2416,2022-11-30 00:23:51,2022,11,30,0,23
d2417,2022-11-30 07:04:31,2022,11,30,7,4
d2418,2022-11-30 10:16:58,2022,11,30,10,16
d2419,2022-11-30 11:06:48,2022,11,30,11,6
d2420,2022-11-30 12:34:38,2022,11,30,12,34
d2421,2022-11-30 13:55:38,2022,11,30,13,55
d2422,2022-11-30 14:28:52,2022,11,30,14,28
d2423,2022-11-30 20:16:57,2022,11,30,20,16
d2424,2022-11-30 20:43:25,2022,11,30,20,43
d2425,2022-11-30 21:06:12,2022,11,30,21,6
d2426,2022-11-30 21:27:15,2022,11,30,21,27
d2427,2022-11-30 23:38:24,2022,11,30,23,38
d2428,2022-12-01 06:35:56,2022,12,1,6,35
d2429,2022-12-01 08:51:00,2022,12,1,8,51
d2430,2022-12-01 10:36:12,2022,12,1,10,36
d2431,2022-12-01 11:40:44,2022,12,1,11,40
d2432,2022-12-01 13:09:39,2022,12,1,13,9
d2433,2022-12-01 14:47:19,2022,12,1,14,47
d2434,2022-12-01 15:25:58,2022,12,1,15,25
d2435,2022-12-01 18:00:43,2022,12,1,18,0
d2436,2022-12-01 22:33:59,2022,12,1,22,33
d2437,2022-12-01 23:05:47,2022,12,1,23,5
d2438,2022-12-02 06:39:22,2022,12,2,6,39
d2439,2022-12-02 07:35:46,2022,12,2,7,35
d2440,2022-12-02 07:39:39,2022,12,2,7,39
d2441,2022-12-02 09:34:51,2022,12,2,9,34
d2442,2022-12-02 12:26:57,2022,12,2,12,26
d2443,2022-12-02 12:45:10,2022,12,2,12,45
d2444,2022-12-02 13:50:12,2022,12,2,13,50
d2445,2022-12-02 15:27:30,2022,12,2,15,27
d2446,2022-12-02 19:05:37,2022,12,2,19,5
d2447,2022-12-02 21:20:53,2022,12,2,21,20
d2448,2022-12-02 22:06:55,2022,12,2,22,6
d2449,2022-12-03 06:10:56,2022,12,3,6,10
d2450,2022-12-03 07:14:34,2022,12,3,7,14
d2451,2022-12-03 07:55:43,2022,12,3,7,55
d2452,2022-12-03 08:47:52,2022,12,3,8,47
d2453,2022-12-03 09:34:37,2022,12,3,9,34
d2454,2022-12-03 10:40:59,2022,12,3,10,40
d2455,2022-12-03 11:30:31,2022,12,3,11,30
d2456,2022-12-03 12:00:37,2022,12,3,12,0
d2457,2022-12-03 12:57:50,2022,12,3,12,57
d2458,2022-12-03 18:54:42,2022,12,3,18,54
d2459,2022-12-04 00:41:53,2022,12,4,0,41
d2460,2022-12-04 15:01:30,2022,12,4,15,1
d2461,2022-12-04 16:04:19,2022,12,4,16,4
d2462,2022-12-04 17:16:10,2022,12,4,17,16
d2463,2022-12-04 17:17:46,2022,12,4,17,17
d2464,2022-12-05 01:52:09,2022,12,5,1,52
d2465,2022-12-05 08:20:21,2022,12,5,8,20
d2466,2022-12-05 10:55:07,2022,12,5,10,55
d2467,2022-12-05 13:09:34,2022,12,5,13,9
d2468,2022-12-05 15:30:48,2022,12,5,15,30
d2469,2022-12-05 17:45:44,2022,12,5,17,45
d2470,2022-12-06 06:55:01,2022,12,6,6,55
d2471,2022-12-06 07:27:35,2022,12,6,7,27
d2472,2022-12-06 10:30:41,2022,12,6,10,30
d2473,2022-12-06 12:39:51,2022,12,6,12,39
d2474,2022-12-06 12:57:16,2022,12,6,12,57
d2475,2022-12-06 15:06:00,2022,12,6,15,6
d2476,2022-12-06 15:24:45,2022,12,6,15,24
d2477,2022-12-06 15:44:19,2022,12,6,15,44
